
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
0.9060,0.0101,0.3400,0.9434,-0.0147,-0.0141,-0.0130,973.3978,13.0000,0.000000,0.000000,0.000000,
0.9100,0.0135,0.3399,0.9471,-0.0147,-0.0141,-0.0130,973.3978,13.0000,0.000000,0.000000,0.000000,
0.9190,0.0135,0.3399,0.9471,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
0.9300,0.0137,0.3420,0.9364,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
0.9500,0.0157,0.3424,0.9328,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
0.9680,0.0174,0.3425,0.9427,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
0.9930,0.0133,0.3438,0.9478,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.0160,0.0165,0.3405,0.9520,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.0300,0.0172,0.3408,0.9492,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.0480,0.0190,0.3408,0.9423,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.0530,0.0190,0.3408,0.9423,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.0670,0.0231,0.3430,0.9339,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.0870,0.0218,0.3437,0.9426,-0.0147,-0.0141,-0.0130,973.3453,13.0000,0.000000,0.000000,0.000000,
1.1030,0.0218,0.3437,0.9426,-0.0040,-0.0291,-0.0087,973.3453,13.0000,0.000000,0.000000,0.000000,
1.1060,0.0218,0.3437,0.9426,-0.0040,-0.0291,-0.0087,973.3453,13.0000,0.000000,0.000000,0.000000,
1.1080,0.0141,0.3447,0.9498,-0.0040,-0.0291,-0.0087,973.3453,13.0000,0.000000,0.000000,0.000000,
1.1230,0.0141,0.3447,0.9498,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.1260,0.0137,0.3430,0.9455,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.1460,0.0190,0.3415,0.9353,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.1700,0.0207,0.3419,0.9305,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.1860,0.0229,0.3404,0.9389,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.2090,0.0199,0.3388,0.9463,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.2290,0.0220,0.3387,0.9467,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.2480,0.0219,0.3400,0.9500,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.2560,0.0219,0.3400,0.9500,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
1.2680,0.0248,0.3394,0.9520,-0.0040,-0.0291,-0.0087,973.3323,13.0000,0.000000,0.000000,0.000000,
