
time,gfx,gFy,gFz,wx,wy,wz,Bx,By,Bz,I,
29.0430,0.0586,0.6489,0.7114,-0.0232,0.1637,0.1038,22.5000,-19.8000,-13.7400,40.0000,
29.0590,0.0586,0.6489,0.7114,0.0464,-0.0648,-0.0696,22.5000,-19.8000,-13.7400,40.0000,
29.0630,0.0586,0.6489,0.7114,0.0464,-0.0648,-0.0696,22.5000,-19.8000,-13.7400,40.0000,
29.1770,0.0586,0.6489,0.7114,0.0464,-0.0648,-0.0696,23.1600,-20.0400,-13.6200,40.0000,
29.1820,-0.0117,0.6841,1.0124,0.0464,-0.0648,-0.0696,23.1600,-20.0400,-13.6200,40.0000,
29.2420,-0.0117,0.6841,1.0124,0.0464,-0.0648,-0.0696,23.4000,-20.5800,-13.9200,40.0000,
29.2670,-0.0117,0.6841,1.0124,0.0257,0.1026,-0.0257,23.4000,-20.5800,-13.9200,40.0000,
29.2710,-0.0117,0.6841,1.0124,0.0257,0.1026,-0.0257,23.4000,-20.5800,-13.9200,40.0000,
29.3780,-0.0117,0.6841,1.0124,0.0257,0.1026,-0.0257,23.8800,-20.5800,-14.5200,40.0000,
29.3830,-0.0235,0.6059,0.7544,0.0257,0.1026,-0.0257,23.8800,-20.5800,-14.5200,40.0000,
29.4500,-0.0235,0.6059,0.7544,0.0257,0.1026,-0.0257,24.0600,-21.1200,-15.0600,40.0000,
29.4630,-0.0235,0.6059,0.7544,-0.0183,0.4948,0.2199,24.0600,-21.1200,-15.0600,40.0000,
29.4680,-0.0235,0.6059,0.7544,-0.0183,0.4948,0.2199,24.0600,-21.1200,-15.0600,40.0000,
29.6320,-0.0235,0.6059,0.7544,-0.0183,0.4948,0.2199,24.2400,-21.5400,-15.1800,40.0000,
29.6330,-0.0235,0.5981,0.8091,-0.0183,0.4948,0.2199,24.2400,-21.5400,-15.1800,40.0000,
29.6370,-0.0235,0.5981,0.8091,-0.0183,0.4948,0.2199,24.4200,-22.0800,-15.0600,40.0000,
29.6560,-0.0235,0.5981,0.8091,0.0513,0.1686,0.0941,24.4200,-22.0800,-15.0600,40.0000,
29.6570,-0.0235,0.5981,0.8091,0.0513,0.1686,0.0941,24.4200,-22.0800,-15.0600,40.0000,
29.7720,-0.0235,0.5981,0.8091,0.0513,0.1686,0.0941,24.6600,-22.6800,-15.0600,40.0000,
29.7810,0.0313,0.6489,0.8560,0.0513,0.1686,0.0941,24.6600,-22.6800,-15.0600,40.0000,
29.8480,0.0313,0.6489,0.8560,0.0513,0.1686,0.0941,24.7800,-23.2200,-14.6400,40.0000,
29.8590,0.0313,0.6489,0.8560,-0.0464,0.2175,0.1136,24.7800,-23.2200,-14.6400,40.0000,
29.8630,0.0313,0.6489,0.8560,-0.0464,0.2175,0.1136,24.7800,-23.2200,-14.6400,40.0000,
29.9700,0.0313,0.6489,0.8560,-0.0464,0.2175,0.1136,24.9000,-23.8200,-14.3400,40.0000,
29.9820,0.0547,0.5316,0.6723,-0.0464,0.2175,0.1136,24.9000,-23.8200,-14.3400,40.0000,
30.0210,0.0547,0.5316,0.6723,-0.0464,0.2175,0.1136,24.9000,-23.8200,-14.3400,90.0000,
30.0360,0.0547,0.5316,0.6723,-0.0464,0.2175,0.1136,25.3200,-24.3000,-13.8600,90.0000,
30.0590,0.0547,0.5316,0.6723,0.0965,-0.1026,-0.0415,25.3200,-24.3000,-13.8600,90.0000,
30.0620,0.0547,0.5316,0.6723,0.0965,-0.1026,-0.0415,25.3200,-24.3000,-13.8600,90.0000,
30.1720,0.0547,0.5316,0.6723,0.0965,-0.1026,-0.0415,25.4400,-25.0200,-13.0200,90.0000,
30.1800,-0.0665,0.5785,0.6919,0.0965,-0.1026,-0.0415,25.4400,-25.0200,-13.0200,90.0000,
30.2350,-0.0665,0.5785,0.6919,0.0965,-0.1026,-0.0415,25.6200,-25.6200,-12.4200,90.0000,
30.2600,-0.0665,0.5785,0.6919,-0.0391,-0.2285,0.3958,25.6200,-25.6200,-12.4200,90.0000,
30.2630,-0.0665,0.5785,0.6919,-0.0391,-0.2285,0.3958,25.6200,-25.6200,-12.4200,90.0000,
30.3690,-0.0665,0.5785,0.6919,-0.0391,-0.2285,0.3958,25.4400,-26.5800,-11.6400,90.0000,
30.3800,-0.0508,0.7036,0.8248,-0.0391,-0.2285,0.3958,25.4400,-26.5800,-11.6400,90.0000,
30.4340,-0.0508,0.7036,0.8248,-0.0391,-0.2285,0.3958,25.0200,-27.4200,-10.8600,90.0000,
30.4590,-0.0508,0.7036,0.8248,-0.0269,0.1381,0.7697,25.0200,-27.4200,-10.8600,90.0000,
30.4620,-0.0508,0.7036,0.8248,-0.0269,0.1381,0.7697,25.0200,-27.4200,-10.8600,90.0000,
30.5380,-0.0508,0.7036,0.8248,-0.0269,0.1381,0.7697,25.0200,-27.4200,-10.8600,160.0000,
30.5670,-0.0508,0.7036,0.8248,-0.0269,0.1381,0.7697,24.1200,-28.3200,-9.9000,160.0000,
30.5820,-0.0704,0.5902,0.6528,-0.0269,0.1381,0.7697,24.1200,-28.3200,-9.9000,160.0000,
30.6320,-0.0704,0.5902,0.6528,-0.0269,0.1381,0.7697,22.6200,-29.6400,-8.7600,160.0000,
30.6590,-0.0704,0.5902,0.6528,0.0403,0.4875,1.1130,22.6200,-29.6400,-8.7600,160.0000,
30.6620,-0.0704,0.5902,0.6528,0.0403,0.4875,1.1130,22.6200,-29.6400,-8.7600,160.0000,
30.7690,-0.0704,0.5902,0.6528,0.0403,0.4875,1.1130,20.7000,-31.0200,-7.4400,160.0000,
30.7820,-0.0391,0.5746,0.7544,0.0403,0.4875,1.1130,20.7000,-31.0200,-7.4400,160.0000,
30.8310,-0.0391,0.5746,0.7544,0.0403,0.4875,1.1130,18.0000,-32.1600,-6.0000,160.0000,
30.8610,-0.0391,0.5746,0.7544,0.1161,0.6048,0.7514,18.0000,-32.1600,-6.0000,160.0000,
30.8630,-0.0391,0.5746,0.7544,0.1161,0.6048,0.7514,18.0000,-32.1600,-6.0000,160.0000,
30.9720,-0.0391,0.5746,0.7544,0.1161,0.6048,0.7514,15.0600,-33.3000,-4.9200,160.0000,
30.9820,0.0508,0.7466,0.8091,0.1161,0.6048,0.7514,15.0600,-33.3000,-4.9200,160.0000,
31.0290,0.0508,0.7466,0.8091,0.1161,0.6048,0.7514,11.5200,-34.1400,-3.4800,160.0000,
31.0610,0.0508,0.7466,0.8091,-0.1258,0.6341,0.5632,11.5200,-34.1400,-3.4800,160.0000,
31.0640,0.0508,0.7466,0.8091,-0.1258,0.6341,0.5632,11.5200,-34.1400,-3.4800,160.0000,
31.1630,0.0508,0.7466,0.8091,-0.1258,0.6341,0.5632,8.3400,-34.6200,-2.4000,160.0000,
31.1810,0.0000,0.5199,0.9460,-0.1258,0.6341,0.5632,8.3400,-34.6200,-2.4000,160.0000,
31.2310,0.0000,0.5199,0.9460,-0.1258,0.6341,0.5632,4.5000,-34.8000,-1.9800,160.0000,
31.2610,0.0000,0.5199,0.9460,0.1698,0.3592,1.0140,4.5000,-34.8000,-1.9800,160.0000,
31.2640,0.0000,0.5199,0.9460,0.1698,0.3592,1.0140,4.5000,-34.8000,-1.9800,160.0000,
31.3620,0.0000,0.5199,0.9460,0.1698,0.3592,1.0140,0.7800,-34.6800,-1.3200,160.0000,
31.3890,-0.0039,0.5121,0.6684,0.1698,0.3592,1.0140,0.7800,-34.6800,-1.3200,160.0000,
31.4040,-0.0039,0.5121,0.6684,0.1698,0.3592,1.0140,0.7800,-34.6800,-1.3200,90.0000,
31.6100,-0.0039,0.5121,0.6684,0.1698,0.3592,1.0140,-2.4000,-34.3800,-1.2600,90.0000,
31.6110,-0.0039,0.5121,0.6684,0.0110,-0.4264,0.6964,-2.4000,-34.3800,-1.2600,90.0000,
31.6120,-0.0039,0.5121,0.6684,0.0110,-0.4264,0.6964,-2.4000,-34.3800,-1.2600,90.0000,
31.6130,-0.0039,0.5121,0.6684,0.0110,-0.4264,0.6964,-5.6400,-33.5400,-1.5000,90.0000,
31.6150,0.0430,0.6098,0.9147,0.0110,-0.4264,0.6964,-5.6400,-33.5400,-1.5000,90.0000,
31.6230,0.0430,0.6098,0.9147,0.0110,-0.4264,0.6964,-8.4600,-32.8800,-2.3400,90.0000,
31.6600,0.0430,0.6098,0.9147,0.3506,0.4496,0.6927,-8.4600,-32.8800,-2.3400,90.0000,
31.6620,0.0430,0.6098,0.9147,0.3506,0.4496,0.6927,-8.4600,-32.8800,-2.3400,90.0000,
31.7500,0.0430,0.6098,0.9147,0.3506,0.4496,0.6927,-8.4600,-32.8800,-2.3400,40.0000,
31.7580,0.0430,0.6098,0.9147,0.3506,0.4496,0.6927,-11.4000,-32.1000,-3.0600,40.0000,
31.7880,-0.0430,0.6567,0.8600,0.3506,0.4496,0.6927,-11.4000,-32.1000,-3.0600,40.0000,
31.8240,-0.0430,0.6567,0.8600,0.3506,0.4496,0.6927,-14.0400,-31.2000,-4.3200,40.0000,
31.8690,-0.0430,0.6567,0.8600,0.1820,0.5742,0.8357,-14.0400,-31.2000,-4.3200,40.0000,
31.8720,-0.0430,0.6567,0.8600,0.1820,0.5742,0.8357,-14.0400,-31.2000,-4.3200,40.0000,
31.9580,-0.0430,0.6567,0.8600,0.1820,0.5742,0.8357,-16.6800,-30.1800,-5.6400,40.0000,
31.9800,0.0000,0.5160,0.9264,0.1820,0.5742,0.8357,-16.6800,-30.1800,-5.6400,40.0000,
32.0240,0.0000,0.5160,0.9264,0.1820,0.5742,0.8357,-19.0200,-28.8600,-6.8400,40.0000,
32.0600,0.0000,0.5160,0.9264,0.2847,0.3238,0.5583,-19.0200,-28.8600,-6.8400,40.0000,
32.0630,0.0000,0.5160,0.9264,0.2847,0.3238,0.5583,-19.0200,-28.8600,-6.8400,40.0000,
32.1560,0.0000,0.5160,0.9264,0.2847,0.3238,0.5583,-21.0600,-27.9000,-8.5200,40.0000,
32.1890,-0.0352,0.5824,0.7388,0.2847,0.3238,0.5583,-21.0600,-27.9000,-8.5200,40.0000,
32.2220,-0.0352,0.5824,0.7388,0.2847,0.3238,0.5583,-22.6200,-26.8800,-9.9600,40.0000,
32.2670,-0.0352,0.5824,0.7388,0.1381,0.7098,0.2016,-22.6200,-26.8800,-9.9600,40.0000,
32.2710,-0.0352,0.5824,0.7388,0.1381,0.7098,0.2016,-22.6200,-26.8800,-9.9600,40.0000,
32.3540,-0.0352,0.5824,0.7388,0.1381,0.7098,0.2016,-23.9400,-25.9800,-11.5200,40.0000,
32.3810,-0.0274,0.5863,0.8678,0.1381,0.7098,0.2016,-23.9400,-25.9800,-11.5200,40.0000,
32.4300,-0.0274,0.5863,0.8678,0.1381,0.7098,0.2016,-25.1400,-25.1400,-13.0200,40.0000,
32.4580,-0.0274,0.5863,0.8678,-0.3494,0.3714,0.0318,-25.1400,-25.1400,-13.0200,40.0000,
32.4620,-0.0274,0.5863,0.8678,-0.3494,0.3714,0.0318,-25.1400,-25.1400,-13.0200,40.0000,
32.5520,-0.0274,0.5863,0.8678,-0.3494,0.3714,0.0318,-25.9200,-24.3600,-14.2800,40.0000,
32.5820,0.0586,0.5121,0.8404,-0.3494,0.3714,0.0318,-25.9200,-24.3600,-14.2800,40.0000,
32.6180,0.0586,0.5121,0.8404,-0.3494,0.3714,0.0318,-26.4600,-23.7000,-15.2400,40.0000,
32.6600,0.0586,0.5121,0.8404,-0.2285,0.1381,-0.0513,-26.4600,-23.7000,-15.2400,40.0000,
32.6640,0.0586,0.5121,0.8404,-0.2285,0.1381,-0.0513,-26.4600,-23.7000,-15.2400,40.0000,
32.7510,0.0586,0.5121,0.8404,-0.2285,0.1381,-0.0513,-27.0000,-23.2200,-16.0800,40.0000,
32.7800,0.0430,0.5551,0.7310,-0.2285,0.1381,-0.0513,-27.0000,-23.2200,-16.0800,40.0000,
32.8180,0.0430,0.5551,0.7310,-0.2285,0.1381,-0.0513,-27.1200,-22.9800,-16.6800,40.0000,
32.8580,0.0430,0.5551,0.7310,0.1662,-0.2175,0.0122,-27.1200,-22.9800,-16.6800,40.0000,
32.8620,0.0430,0.5551,0.7310,0.1662,-0.2175,0.0122,-27.1200,-22.9800,-16.6800,40.0000,
32.9500,0.0430,0.5551,0.7310,0.1662,-0.2175,0.0122,-27.0600,-22.5600,-17.2200,40.0000,
32.9830,-0.0352,0.6997,0.8873,0.1662,-0.2175,0.0122,-27.0600,-22.5600,-17.2200,40.0000,
33.0150,-0.0352,0.6997,0.8873,0.1662,-0.2175,0.0122,-27.2400,-22.3800,-17.5800,40.0000,
33.0580,-0.0352,0.6997,0.8873,-0.1368,-0.0965,0.0086,-27.2400,-22.3800,-17.5800,40.0000,
33.0710,-0.0352,0.6997,0.8873,-0.1368,-0.0965,0.0086,-27.2400,-22.3800,-17.5800,40.0000,
33.1480,-0.0352,0.6997,0.8873,-0.1368,-0.0965,0.0086,-27.3600,-22.3800,-18.0000,40.0000,
33.1810,-0.0469,0.6254,0.8482,-0.1368,-0.0965,0.0086,-27.3600,-22.3800,-18.0000,40.0000,
33.2160,-0.0469,0.6254,0.8482,-0.1368,-0.0965,0.0086,-27.4800,-21.9000,-18.1200,40.0000,
33.2580,-0.0469,0.6254,0.8482,0.1271,0.4459,0.2773,-27.4800,-21.9000,-18.1200,40.0000,
33.2670,-0.0469,0.6254,0.8482,0.1271,0.4459,0.2773,-27.4800,-21.9000,-18.1200,40.0000,
33.3050,-0.0469,0.6254,0.8482,0.1271,0.4459,0.2773,-27.4800,-21.9000,-18.1200,10.0000,
33.4780,-0.0469,0.6254,0.8482,0.1271,0.4459,0.2773,-27.4200,-21.6000,-18.4800,10.0000,
33.4820,-0.0195,0.5942,0.7583,0.1271,0.4459,0.2773,-27.4200,-21.6000,-18.4800,10.0000,
33.4830,-0.0195,0.5942,0.7583,0.1271,0.4459,0.2773,-27.5400,-21.2400,-18.8400,10.0000,
33.4840,-0.0195,0.5942,0.7583,-0.0257,0.3824,0.1258,-27.5400,-21.2400,-18.8400,10.0000,
33.4850,-0.0195,0.5942,0.7583,-0.0257,0.3824,0.1258,-27.5400,-21.2400,-18.8400,10.0000,
33.5430,-0.0195,0.5942,0.7583,-0.0257,0.3824,0.1258,-27.3000,-21.1800,-19.0200,10.0000,
33.5810,0.0547,0.6762,0.7974,-0.0257,0.3824,0.1258,-27.3000,-21.1800,-19.0200,10.0000,
33.6120,0.0547,0.6762,0.7974,-0.0257,0.3824,0.1258,-27.5400,-20.9400,-19.5000,10.0000,
33.6590,0.0547,0.6762,0.7974,-0.0562,0.3677,-0.0257,-27.5400,-20.9400,-19.5000,10.0000,
33.6630,0.0547,0.6762,0.7974,-0.0562,0.3677,-0.0257,-27.5400,-20.9400,-19.5000,10.0000,
33.7440,0.0547,0.6762,0.7974,-0.0562,0.3677,-0.0257,-27.9600,-20.7000,-19.9200,10.0000,
33.7820,0.0547,0.5746,0.6293,-0.0562,0.3677,-0.0257,-27.9600,-20.7000,-19.9200,10.0000,
33.8110,0.0547,0.5746,0.6293,-0.0562,0.3677,-0.0257,-28.2600,-20.4600,-20.3400,10.0000,
33.8670,0.0547,0.5746,0.6293,0.3738,0.0880,-0.4362,-28.2600,-20.4600,-20.3400,10.0000,
33.8710,0.0547,0.5746,0.6293,0.3738,0.0880,-0.4362,-28.2600,-20.4600,-20.3400,10.0000,
33.9430,0.0547,0.5746,0.6293,0.3738,0.0880,-0.4362,-28.5000,-20.2800,-20.3400,10.0000,
33.9900,0.0078,0.7622,0.7622,0.3738,0.0880,-0.4362,-28.5000,-20.2800,-20.3400,10.0000,
34.0090,0.0078,0.7622,0.7622,0.3738,0.0880,-0.4362,-28.6800,-20.7000,-20.0400,10.0000,
34.0690,0.0078,0.7622,0.7622,0.0782,0.1026,-0.1723,-28.6800,-20.7000,-20.0400,10.0000,
34.0720,0.0078,0.7622,0.7622,0.0782,0.1026,-0.1723,-28.6800,-20.7000,-20.0400,10.0000,
34.1440,0.0078,0.7622,0.7622,0.0782,0.1026,-0.1723,-28.9800,-21.3000,-19.5600,10.0000,
34.1820,-0.0156,0.6489,0.9342,0.0782,0.1026,-0.1723,-28.9800,-21.3000,-19.5600,10.0000,
34.2080,-0.0156,0.6489,0.9342,0.0782,0.1026,-0.1723,-29.1600,-22.0800,-19.0200,10.0000,
34.2590,-0.0156,0.6489,0.9342,0.0648,-0.1649,0.2639,-29.1600,-22.0800,-19.0200,10.0000,
34.2630,-0.0156,0.6489,0.9342,0.0648,-0.1649,0.2639,-29.1600,-22.0800,-19.0200,10.0000,
34.3410,-0.0156,0.6489,0.9342,0.0648,-0.1649,0.2639,-29.6400,-22.7400,-18.6600,10.0000,
34.3820,-0.0547,0.5746,0.8209,0.0648,-0.1649,0.2639,-29.6400,-22.7400,-18.6600,10.0000,
34.4060,-0.0547,0.5746,0.8209,0.0648,-0.1649,0.2639,-30.0600,-23.5800,-18.0000,10.0000,
34.4650,-0.0547,0.5746,0.8209,0.0354,-0.1442,0.0061,-30.0600,-23.5800,-18.0000,10.0000,
34.4720,-0.0547,0.5746,0.8209,0.0354,-0.1442,0.0061,-30.0600,-23.5800,-18.0000,10.0000,
34.5390,-0.0547,0.5746,0.8209,0.0354,-0.1442,0.0061,-30.3600,-24.4800,-17.5200,10.0000,
34.5820,0.0156,0.6489,0.8600,0.0354,-0.1442,0.0061,-30.3600,-24.4800,-17.5200,10.0000,
34.6100,0.0156,0.6489,0.8600,0.0354,-0.1442,0.0061,-30.9600,-25.1400,-17.1600,10.0000,
34.6590,0.0156,0.6489,0.8600,0.1014,0.2480,0.2761,-30.9600,-25.1400,-17.1600,10.0000,
34.6630,0.0156,0.6489,0.8600,0.1014,0.2480,0.2761,-30.9600,-25.1400,-17.1600,10.0000,
34.7400,0.0156,0.6489,0.8600,0.1014,0.2480,0.2761,-31.6800,-25.6200,-16.9200,10.0000,
34.7810,0.0352,0.5472,1.1179,0.1014,0.2480,0.2761,-31.6800,-25.6200,-16.9200,10.0000,
34.8030,0.0352,0.5472,1.1179,0.1014,0.2480,0.2761,-32.4600,-25.5000,-17.2800,10.0000,
34.8660,0.0352,0.5472,1.1179,-0.1295,0.2419,0.0672,-32.4600,-25.5000,-17.2800,10.0000,
34.8700,0.0352,0.5472,1.1179,-0.1295,0.2419,0.0672,-32.4600,-25.5000,-17.2800,10.0000,
34.9360,0.0352,0.5472,1.1179,-0.1295,0.2419,0.0672,-33.4800,-25.2600,-17.7000,10.0000,
34.9800,0.0274,0.5668,0.6762,-0.1295,0.2419,0.0672,-33.4800,-25.2600,-17.7000,10.0000,
35.0020,0.0274,0.5668,0.6762,-0.1295,0.2419,0.0672,-34.5000,-24.7800,-18.1800,10.0000,
35.0580,0.0274,0.5668,0.6762,0.3629,-0.1637,0.1698,-34.5000,-24.7800,-18.1800,10.0000,
35.0620,0.0274,0.5668,0.6762,0.3629,-0.1637,0.1698,-34.5000,-24.7800,-18.1800,10.0000,
35.1340,0.0274,0.5668,0.6762,0.3629,-0.1637,0.1698,-35.5200,-24.2400,-18.5400,10.0000,
35.1810,0.0195,0.6958,0.8287,0.3629,-0.1637,0.1698,-35.5200,-24.2400,-18.5400,10.0000,
35.2090,0.0195,0.6958,0.8287,0.3629,-0.1637,0.1698,-36.1200,-23.8800,-18.7800,10.0000,
35.2600,0.0195,0.6958,0.8287,-0.1723,-0.1894,0.1796,-36.1200,-23.8800,-18.7800,10.0000,
35.2630,0.0195,0.6958,0.8287,-0.1723,-0.1894,0.1796,-36.1200,-23.8800,-18.7800,10.0000,
35.4500,0.0195,0.6958,0.8287,-0.1723,-0.1894,0.1796,-36.7200,-23.2200,-19.0200,10.0000,
35.4510,-0.0195,0.5981,0.9381,-0.1723,-0.1894,0.1796,-36.7200,-23.2200,-19.0200,10.0000,
35.4520,-0.0195,0.5981,0.9381,-0.1723,-0.1894,0.1796,-37.1400,-22.3800,-19.2000,10.0000,
35.4560,-0.0195,0.5981,0.9381,0.0745,0.2346,0.3751,-37.1400,-22.3800,-19.2000,10.0000,
35.4570,-0.0195,0.5981,0.9381,0.0745,0.2346,0.3751,-37.1400,-22.3800,-19.2000,10.0000,
35.5290,-0.0195,0.5981,0.9381,0.0745,0.2346,0.3751,-37.8600,-21.3600,-19.4400,10.0000,
35.5900,-0.0469,0.5668,0.6684,0.0745,0.2346,0.3751,-37.8600,-21.3600,-19.4400,10.0000,
35.5980,-0.0469,0.5668,0.6684,0.0745,0.2346,0.3751,-38.4000,-20.4600,-19.6200,10.0000,
35.6680,-0.0469,0.5668,0.6684,0.3629,0.1356,0.3677,-38.4000,-20.4600,-19.6200,10.0000,
35.6720,-0.0469,0.5668,0.6684,0.3629,0.1356,0.3677,-38.4000,-20.4600,-19.6200,10.0000,
35.7300,-0.0469,0.5668,0.6684,0.3629,0.1356,0.3677,-38.5800,-19.5000,-19.6800,10.0000,
35.7800,-0.0586,0.6489,0.6801,0.3629,0.1356,0.3677,-38.5800,-19.5000,-19.6800,10.0000,
35.7970,-0.0586,0.6489,0.6801,0.3629,0.1356,0.3677,-38.7600,-18.3000,-19.9800,10.0000,
35.8600,-0.0586,0.6489,0.6801,0.1833,0.3958,0.5302,-38.7600,-18.3000,-19.9800,10.0000,
35.8640,-0.0586,0.6489,0.6801,0.1833,0.3958,0.5302,-38.7600,-18.3000,-19.9800,10.0000,
35.9280,-0.0586,0.6489,0.6801,0.1833,0.3958,0.5302,-38.7600,-17.2800,-20.2800,10.0000,
35.9820,-0.0078,0.7740,0.8443,0.1833,0.3958,0.5302,-38.7600,-17.2800,-20.2800,10.0000,
35.9950,-0.0078,0.7740,0.8443,0.1833,0.3958,0.5302,-38.8200,-15.7200,-20.8800,10.0000,
36.0610,-0.0078,0.7740,0.8443,-0.1210,0.3067,0.4325,-38.8200,-15.7200,-20.8800,10.0000,
36.0640,-0.0078,0.7740,0.8443,-0.1210,0.3067,0.4325,-38.8200,-15.7200,-20.8800,10.0000,
36.1280,-0.0078,0.7740,0.8443,-0.1210,0.3067,0.4325,-38.8800,-14.0400,-21.5400,10.0000,
36.1810,-0.0352,0.5629,0.6723,-0.1210,0.3067,0.4325,-38.8800,-14.0400,-21.5400,10.0000,
36.1920,-0.0352,0.5629,0.6723,-0.1210,0.3067,0.4325,-38.7000,-12.4200,-22.5000,10.0000,
36.2580,-0.0352,0.5629,0.6723,0.0513,0.6316,0.8625,-38.7000,-12.4200,-22.5000,10.0000,
36.2630,-0.0352,0.5629,0.6723,0.0513,0.6316,0.8625,-38.7000,-12.4200,-22.5000,10.0000,
36.3310,-0.0352,0.5629,0.6723,0.0513,0.6316,0.8625,-38.0400,-10.7400,-23.5800,10.0000,
36.3820,0.0078,0.6176,0.7192,0.0513,0.6316,0.8625,-38.0400,-10.7400,-23.5800,10.0000,
36.4600,0.0078,0.6176,0.7192,0.0513,0.6316,0.8625,-37.1400,-8.7000,-24.7200,10.0000,
36.4630,0.0078,0.6176,0.7192,-0.1710,0.6634,0.8515,-37.1400,-8.7000,-24.7200,10.0000,
36.4670,0.0078,0.6176,0.7192,-0.1710,0.6634,0.8515,-37.1400,-8.7000,-24.7200,10.0000,
36.5230,0.0078,0.6176,0.7192,-0.1710,0.6634,0.8515,-36.0000,-6.4200,-26.1600,10.0000,
36.5810,0.0625,0.6684,0.7779,-0.1710,0.6634,0.8515,-36.0000,-6.4200,-26.1600,10.0000,
36.6560,0.0625,0.6684,0.7779,-0.1710,0.6634,0.8515,-34.3800,-4.1400,-27.4800,10.0000,
36.6620,0.0625,0.6684,0.7779,0.1271,0.6952,0.5229,-34.3800,-4.1400,-27.4800,10.0000,
36.6650,0.0625,0.6684,0.7779,0.1271,0.6952,0.5229,-34.3800,-4.1400,-27.4800,10.0000,
36.7320,0.0625,0.6684,0.7779,0.1271,0.6952,0.5229,-32.4000,-1.6800,-29.2800,10.0000,
36.7680,0.0625,0.6684,0.7779,0.1271,0.6952,0.5229,-32.4000,-1.6800,-29.2800,320.0000,
36.7800,-0.0195,0.6958,0.8639,0.1271,0.6952,0.5229,-32.4000,-1.6800,-29.2800,320.0000,
36.8510,-0.0195,0.6958,0.8639,0.1271,0.6952,0.5229,-30.0600,0.4200,-30.6000,320.0000,
36.8600,-0.0195,0.6958,0.8639,-0.0415,0.6891,0.5999,-30.0600,0.4200,-30.6000,320.0000,
36.8640,-0.0195,0.6958,0.8639,-0.0415,0.6891,0.5999,-30.0600,0.4200,-30.6000,320.0000,
36.9180,-0.0195,0.6958,0.8639,-0.0415,0.6891,0.5999,-27.4800,2.1600,-31.6800,320.0000,
36.9810,-0.0625,0.6489,0.7740,-0.0415,0.6891,0.5999,-27.4800,2.1600,-31.6800,320.0000,
37.0490,-0.0625,0.6489,0.7740,-0.0415,0.6891,0.5999,-24.8400,3.7800,-32.5200,320.0000,
37.0610,-0.0625,0.6489,0.7740,-0.1698,1.0605,0.6842,-24.8400,3.7800,-32.5200,320.0000,
37.0640,-0.0625,0.6489,0.7740,-0.1698,1.0605,0.6842,-24.8400,3.7800,-32.5200,320.0000,
37.1150,-0.0625,0.6489,0.7740,-0.1698,1.0605,0.6842,-22.2000,4.9800,-32.9400,320.0000,
37.1900,-0.0078,0.6215,0.6684,-0.1698,1.0605,0.6842,-22.2000,4.9800,-32.9400,320.0000,
37.2480,-0.0078,0.6215,0.6684,-0.1698,1.0605,0.6842,-19.9200,5.7600,-33.1800,320.0000,
37.2600,-0.0078,0.6215,0.6684,0.0428,0.3787,0.4447,-19.9200,5.7600,-33.1800,320.0000,
37.4330,-0.0078,0.6215,0.6684,0.0428,0.3787,0.4447,-19.9200,5.7600,-33.1800,320.0000,
37.4340,-0.0078,0.6215,0.6684,0.0428,0.3787,0.4447,-18.0000,6.1800,-33.2400,320.0000,
37.4350,-0.0274,0.7661,0.7544,0.0428,0.3787,0.4447,-18.0000,6.1800,-33.2400,320.0000,
37.4440,-0.0274,0.7661,0.7544,0.0428,0.3787,0.4447,-16.3800,6.4200,-32.9400,320.0000,
37.4610,-0.0274,0.7661,0.7544,0.0049,0.3897,0.3995,-16.3800,6.4200,-32.9400,320.0000,
37.4620,-0.0274,0.7661,0.7544,0.0049,0.3897,0.3995,-16.3800,6.4200,-32.9400,320.0000,
37.5110,-0.0274,0.7661,0.7544,0.0049,0.3897,0.3995,-15.2400,6.4800,-32.6400,320.0000,
37.5840,0.0469,0.6332,0.9303,0.0049,0.3897,0.3995,-15.2400,6.4800,-32.6400,320.0000,
37.6470,0.0469,0.6332,0.9303,0.0049,0.3897,0.3995,-14.7600,6.6600,-32.5200,320.0000,
37.6580,0.0469,0.6332,0.9303,-0.0672,0.3250,0.3189,-14.7600,6.6600,-32.5200,320.0000,
37.6630,0.0469,0.6332,0.9303,-0.0672,0.3250,0.3189,-14.7600,6.6600,-32.5200,320.0000,
37.7130,0.0469,0.6332,0.9303,-0.0672,0.3250,0.3189,-14.5200,6.6600,-32.4000,320.0000,
37.7810,0.0000,0.5199,0.7466,-0.0672,0.3250,0.3189,-14.5200,6.6600,-32.4000,320.0000,
37.8450,0.0000,0.5199,0.7466,-0.0672,0.3250,0.3189,-14.5200,6.7200,-31.9200,320.0000,
37.8580,0.0000,0.5199,0.7466,0.1381,0.0440,0.3580,-14.5200,6.7200,-31.9200,320.0000,
37.8630,0.0000,0.5199,0.7466,0.1381,0.0440,0.3580,-14.5200,6.7200,-31.9200,320.0000,
37.9110,0.0000,0.5199,0.7466,0.1381,0.0440,0.3580,-14.4000,6.8400,-31.8600,320.0000,
37.9780,0.0156,0.6489,0.7583,0.1381,0.0440,0.3580,-14.4000,6.8400,-31.8600,320.0000,
38.0440,0.0156,0.6489,0.7583,0.1381,0.0440,0.3580,-14.4000,6.9600,-31.7400,320.0000,
38.0580,0.0156,0.6489,0.7583,0.0476,0.2602,0.2871,-14.4000,6.9600,-31.7400,320.0000,
