
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
1.0050,0.0850,0.3690,0.9559,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.0240,0.0704,0.3601,0.9497,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.0420,0.0486,0.3632,0.9686,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.0630,0.0409,0.3649,0.9735,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.0840,0.0539,0.3639,0.9350,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.0890,0.0539,0.3639,0.9350,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.1030,0.0539,0.3639,0.9350,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.1050,0.0703,0.3703,0.9149,-0.0115,0.0478,0.0489,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.1060,0.0703,0.3703,0.9149,0.0750,0.0019,0.0254,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.1160,0.0961,0.3710,0.8960,0.0750,0.0019,0.0254,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.1350,0.1078,0.3680,0.8960,0.0750,0.0019,0.0254,973.4196,3630.0000,0.000000,0.000000,0.000000,
1.1500,0.1078,0.3680,0.8960,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.1560,0.0992,0.3770,0.9140,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.1760,0.0679,0.3891,0.9205,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.1950,0.0471,0.4003,0.9073,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2140,0.0388,0.3943,0.9032,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2360,0.0513,0.3926,0.9426,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2540,0.0734,0.3725,0.9721,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2750,0.0868,0.3557,0.9645,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2800,0.0868,0.3557,0.9645,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
1.2950,0.0812,0.3560,0.9369,0.0750,0.0019,0.0254,973.3671,3630.0000,0.000000,0.000000,0.000000,
